 4.00  3600.  0.0  2.0   0.4585   0.2885   0.0677   0.1065 PC KEPLER
 4.50  3600.  0.0  2.0   0.3509   0.3676   0.0516   0.1282 PC KEPLER
 5.00  3600.  0.0  2.0   0.2820   0.4127   0.0379   0.1498 PC KEPLER
 5.50  3600.  0.0  2.0   0.2383   0.4442   0.0278   0.1707 PC KEPLER
 6.00  3600.  0.0  2.0   0.2105   0.4712   0.0204   0.1912 PC KEPLER
 2.50  3700.  0.0  2.0   0.8165   0.0255   0.1668   0.0894 PC KEPLER
 3.00  3700.  0.0  2.0   0.7987  -0.0009   0.1223   0.0792 PC KEPLER
 3.50  3700.  0.0  2.0   0.6679   0.1111   0.0930   0.0803 PC KEPLER
 4.00  3700.  0.0  2.0   0.4913   0.2596   0.0679   0.1010 PC KEPLER
 4.50  3700.  0.0  2.0   0.3582   0.3578   0.0518   0.1235 PC KEPLER
 5.00  3700.  0.0  2.0   0.2771   0.4118   0.0381   0.1469 PC KEPLER
 5.50  3700.  0.0  2.0   0.2261   0.4442   0.0277   0.1697 PC KEPLER
 6.00  3700.  0.0  2.0   0.1934   0.4726   0.0204   0.1934 PC KEPLER
 2.50  3800.  0.0  2.0   0.8058   0.0419   0.1679   0.0739 PC KEPLER
 3.00  3800.  0.0  2.0   0.7942   0.0152   0.1218   0.0772 PC KEPLER
 3.50  3800.  0.0  2.0   0.7111   0.0809   0.0926   0.0775 PC KEPLER
 4.00  3800.  0.0  2.0   0.5402   0.2205   0.0677   0.0914 PC KEPLER
 4.50  3800.  0.0  2.0   0.3760   0.3426   0.0524   0.1194 PC KEPLER
 5.00  3800.  0.0  2.0   0.2749   0.4064   0.0387   0.1450 PC KEPLER
 5.50  3800.  0.0  2.0   0.2168   0.4426   0.0282   0.1699 PC KEPLER
 6.00  3800.  0.0  2.0   0.1802   0.4703   0.0205   0.1959 PC KEPLER
 2.50  3900.  0.0  2.0   0.7747   0.0837   0.1684   0.0744 PC KEPLER
 3.00  3900.  0.0  2.0   0.7718   0.0378   0.1239   0.0687 PC KEPLER
 3.50  3900.  0.0  2.0   0.7457   0.0405   0.0934   0.0602 PC KEPLER
 4.00  3900.  0.0  2.0   0.5820   0.1784   0.0683   0.0830 PC KEPLER
 4.50  3900.  0.0  2.0   0.4071   0.3128   0.0529   0.1141 PC KEPLER
 5.00  3900.  0.0  2.0   0.2843   0.3974   0.0386   0.1456 PC KEPLER
 5.50  3900.  0.0  2.0   0.2142   0.4351   0.0286   0.1693 PC KEPLER
 6.00  3900.  0.0  2.0   0.1735   0.4634   0.0209   0.1954 PC KEPLER
