 2.50  1500.  0.0  2.0   1.2030  -0.2517   0.1244   0.0624 PD KEPLER
 3.00  1500.  0.0  2.0   1.2063  -0.2827   0.0957   0.0700 PD KEPLER
 3.50  1500.  0.0  2.0   1.2733  -0.3677   0.0729   0.0756 PD KEPLER
 4.00  1500.  0.0  2.0   1.4495  -0.5568   0.0548   0.0664 PD KEPLER
 4.50  1500.  0.0  2.0   2.0581  -1.2032   0.0402   0.2729 PD KEPLER
 5.00  1500.  0.0  2.0   1.7250  -0.8323   0.0312   0.1020 PD KEPLER
 5.50  1500.  0.0  2.0   1.5643  -0.6808   0.0234   0.1701 PD KEPLER
 2.50  1600.  0.0  2.0   0.9495   0.0055   0.1268   0.0024 PD KEPLER
 3.00  1600.  0.0  2.0   0.9449  -0.0034   0.0976   0.0248 PD KEPLER
 3.50  1600.  0.0  2.0   1.0328  -0.1107   0.0745   0.0530 PD KEPLER
 4.00  1600.  0.0  2.0   1.0839  -0.1667   0.0565   0.0780 PD KEPLER
 4.50  1600.  0.0  2.0   1.2003  -0.2933   0.0425   0.0762 PD KEPLER
 5.00  1600.  0.0  2.0   1.2659  -0.3607   0.0322   0.0698 PD KEPLER
 5.50  1600.  0.0  2.0   1.3775  -0.4722   0.0242   0.0695 PD KEPLER
 2.50  1700.  0.0  2.0   0.7760   0.1579   0.1287   0.0674 PD KEPLER
 3.00  1700.  0.0  2.0   0.8291   0.0945   0.0993   0.0278 PD KEPLER
 3.50  1700.  0.0  2.0   0.8947   0.0202   0.0759   0.0108 PD KEPLER
 4.00  1700.  0.0  2.0   0.9447  -0.0381   0.0575   0.0333 PD KEPLER
 4.50  1700.  0.0  2.0   0.9349  -0.0239   0.0435   0.0558 PD KEPLER
 5.00  1700.  0.0  2.0   1.0079  -0.0909   0.0328   0.0723 PD KEPLER
 5.50  1700.  0.0  2.0   1.1601  -0.2398   0.0248   0.0732 PD KEPLER
 2.50  1800.  0.0  2.0   0.8671   0.0505   0.1284   0.0695 PD KEPLER
 3.00  1800.  0.0  2.0   0.6714   0.1821   0.1041   0.1377 PD KEPLER
 3.50  1800.  0.0  2.0   0.7770   0.1108   0.0771   0.0578 PD KEPLER
 4.00  1800.  0.0  2.0   0.7979   0.0923   0.0585   0.0236 PD KEPLER
 4.50  1800.  0.0  2.0   0.8387   0.0590   0.0442   0.0207 PD KEPLER
 5.00  1800.  0.0  2.0   0.8755   0.0284   0.0334   0.0412 PD KEPLER
 5.50  1800.  0.0  2.0   0.9458  -0.0330   0.0253   0.0454 PD KEPLER
 2.50  1900.  0.0  2.0   0.8996  -0.0177   0.1299   0.1059 PD KEPLER
 3.00  1900.  0.0  2.0   0.8704   0.0066   0.1004   0.0806 PD KEPLER
 3.50  1900.  0.0  2.0   0.7901   0.0701   0.0770   0.0948 PD KEPLER
 4.00  1900.  0.0  2.0   0.7909   0.0721   0.0582   0.0660 PD KEPLER
 4.50  1900.  0.0  2.0   0.7235   0.1477   0.0446   0.0510 PD KEPLER
 5.00  1900.  0.0  2.0   0.7554   0.1342   0.0335   0.0115 PD KEPLER
 5.50  1900.  0.0  2.0   0.7819   0.1214   0.0254   0.0152 PD KEPLER
 2.50  2000.  0.0  2.0   1.0137  -0.1199   0.1310   0.0688 PD KEPLER
 3.00  2000.  0.0  2.0   0.9546  -0.0908   0.1014   0.0782 PD KEPLER
 3.50  2000.  0.0  2.0   0.8767  -0.0233   0.0779   0.0823 PD KEPLER
 4.00  2000.  0.0  2.0   0.8544   0.0025   0.0593   0.0679 PD KEPLER
 4.50  2000.  0.0  2.0   0.8305   0.0365   0.0448   0.0439 PD KEPLER
 5.00  2000.  0.0  2.0   0.7291   0.1415   0.0340   0.0463 PD KEPLER
 5.50  2000.  0.0  2.0   0.6795   0.2059   0.0258   0.0320 PD KEPLER
 2.50  2100.  0.0  2.0   1.1266  -0.2218   0.1319   0.0563 PD KEPLER
 3.00  2100.  0.0  2.0   1.0559  -0.1680   0.1022   0.0412 PD KEPLER
 3.50  2100.  0.0  2.0   1.0090  -0.1478   0.0787   0.0578 PD KEPLER
 4.00  2100.  0.0  2.0   0.9169  -0.0664   0.0601   0.0715 PD KEPLER
 4.50  2100.  0.0  2.0   0.8286   0.0188   0.0456   0.0749 PD KEPLER
 5.00  2100.  0.0  2.0   0.7643   0.0946   0.0345   0.0656 PD KEPLER
 5.50  2100.  0.0  2.0   0.7047   0.1713   0.0262   0.0515 PD KEPLER
 2.50  2200.  0.0  2.0   1.0878  -0.1549   0.1403   0.0386 PD KEPLER
 3.00  2200.  0.0  2.0   1.0214  -0.0963   0.1033   0.0254 PD KEPLER
 3.50  2200.  0.0  2.0   1.0673  -0.1790   0.0793   0.0298 PD KEPLER
 4.00  2200.  0.0  2.0   1.0160  -0.1450   0.0607   0.0398 PD KEPLER
 4.50  2200.  0.0  2.0   0.9252  -0.0614   0.0461   0.0438 PD KEPLER
 5.00  2200.  0.0  2.0   0.7995   0.0447   0.0351   0.0816 PD KEPLER
 5.50  2200.  0.0  2.0   0.6936   0.1606   0.0265   0.0902 PD KEPLER
 2.50  2300.  0.0  2.0   1.1398  -0.1733   0.1399   0.0518 PD KEPLER
 3.00  2300.  0.0  2.0   1.1148  -0.1767   0.1082   0.0523 PD KEPLER
 3.50  2300.  0.0  2.0   1.0764  -0.1440   0.0794   0.0345 PD KEPLER
 4.00  2300.  0.0  2.0   1.0699  -0.1705   0.0607   0.0280 PD KEPLER
 4.50  2300.  0.0  2.0   0.9716  -0.0842   0.0463   0.0284 PD KEPLER
 5.00  2300.  0.0  2.0   0.8684  -0.0078   0.0352   0.0605 PD KEPLER
 5.50  2300.  0.0  2.0   0.7011   0.1485   0.0267   0.0995 PD KEPLER
 2.50  2400.  0.0  2.0   1.0921  -0.0551   0.1419   0.0089 PD KEPLER
 3.00  2400.  0.0  2.0   1.0594  -0.0692   0.1101   0.0291 PD KEPLER
 3.50  2400.  0.0  2.0   1.0564  -0.0879   0.0849   0.0311 PD KEPLER
 4.00  2400.  0.0  2.0   1.0298  -0.0859   0.0655   0.0204 PD KEPLER
 4.50  2400.  0.0  2.0   1.0248  -0.1040   0.0469   0.0214 PD KEPLER
 5.00  2400.  0.0  2.0   0.9124  -0.0236   0.0356   0.0397 PD KEPLER
 5.50  2400.  0.0  2.0   0.8185   0.0403   0.0270   0.0803 PD KEPLER
 2.50  2500.  0.0  2.0   1.0653   0.0086   0.1446   0.0303 PD KEPLER
 3.00  2500.  0.0  2.0   0.9930   0.0445   0.1109   0.0179 PD KEPLER
 3.50  2500.  0.0  2.0   0.9846   0.0214   0.0856   0.0161 PD KEPLER
 4.00  2500.  0.0  2.0   0.9984  -0.0180   0.0666   0.0224 PD KEPLER
 4.50  2500.  0.0  2.0   0.9798  -0.0231   0.0503   0.0179 PD KEPLER
 5.00  2500.  0.0  2.0   0.9510  -0.0265   0.0376   0.0269 PD KEPLER
 5.50  2500.  0.0  2.0   0.8900   0.0014   0.0275   0.0546 PD KEPLER
 2.50  2600.  0.0  2.0   1.0212   0.0610   0.1458   0.0532 PD KEPLER
 3.00  2600.  0.0  2.0   0.9475   0.1039   0.1136   0.0346 PD KEPLER
 3.50  2600.  0.0  2.0   0.9062   0.1210   0.0880   0.0212 PD KEPLER
 4.00  2600.  0.0  2.0   0.9069   0.0968   0.0674   0.0179 PD KEPLER
 4.50  2600.  0.0  2.0   0.9220   0.0586   0.0510   0.0177 PD KEPLER
 5.00  2600.  0.0  2.0   0.9224   0.0303   0.0386   0.0255 PD KEPLER
 5.50  2600.  0.0  2.0   0.8952   0.0264   0.0292   0.0420 PD KEPLER
 2.50  2700.  0.0  2.0   0.9177   0.1693   0.1483   0.0931 PD KEPLER
 3.00  2700.  0.0  2.0   0.9025   0.1510   0.1151   0.0508 PD KEPLER
 3.50  2700.  0.0  2.0   0.8358   0.1955   0.0895   0.0392 PD KEPLER
 4.00  2700.  0.0  2.0   0.8140   0.1963   0.0687   0.0249 PD KEPLER
 4.50  2700.  0.0  2.0   0.8282   0.1646   0.0520   0.0160 PD KEPLER
 5.00  2700.  0.0  2.0   0.8478   0.1234   0.0394   0.0201 PD KEPLER
 5.50  2700.  0.0  2.0   0.8546   0.0872   0.0297   0.0378 PD KEPLER
 2.50  2800.  0.0  2.0   0.8626   0.2122   0.1636   0.0841 PD KEPLER
 3.00  2800.  0.0  2.0   0.8544   0.1911   0.1243   0.0651 PD KEPLER
 3.50  2800.  0.0  2.0   0.7731   0.2471   0.0966   0.0585 PD KEPLER
 4.00  2800.  0.0  2.0   0.7316   0.2672   0.0740   0.0529 PD KEPLER
 4.50  2800.  0.0  2.0   0.7281   0.2590   0.0549   0.0407 PD KEPLER
 5.00  2800.  0.0  2.0   0.7499   0.2213   0.0408   0.0321 PD KEPLER
 5.50  2800.  0.0  2.0   0.7861   0.1620   0.0307   0.0361 PD KEPLER
 2.50  2900.  0.0  2.0   0.7921   0.2697   0.1722   0.1133 PD KEPLER
 3.00  2900.  0.0  2.0   0.7999   0.2282   0.1315   0.0821 PD KEPLER
 3.50  2900.  0.0  2.0   0.7442   0.2621   0.1024   0.0742 PD KEPLER
 4.00  2900.  0.0  2.0   0.6884   0.2949   0.0796   0.0728 PD KEPLER
 4.50  2900.  0.0  2.0   0.6421   0.3191   0.0601   0.0724 PD KEPLER
 5.00  2900.  0.0  2.0   0.6479   0.3061   0.0444   0.0593 PD KEPLER
 5.50  2900.  0.0  2.0   0.6928   0.2415   0.0326   0.0484 PD KEPLER
 2.50  3000.  0.0  2.0   0.7473   0.2978   0.1857   0.1222 PD KEPLER
 3.00  3000.  0.0  2.0   0.7415   0.2689   0.1449   0.1059 PD KEPLER
 3.50  3000.  0.0  2.0   0.7158   0.2729   0.1089   0.0932 PD KEPLER
